phylum	sub_phylum	class	order	family	genus	species	subspecies	Common Name	c_value	raw_C_value	Chrom num	Method	Cell type	Std sp	References	References
Arthropoda	Hexapoda	Insecta	Coleoptera	Meloidae	Epicauta	atrivittata		Blister beetle	0.52	0.52		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio	molitor		Yellow mealworm beetle	0.52	0.52	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1989). C-banding and DNA content in seven species of Tenebrionidae (Coleoptera). Genome 32: 834-839.	
Arthropoda	Hexapoda	Insecta	Diptera	Calliphoridae	Chrysomya	varipes		Blowfly	0.52	0.52	12.00	FD	BR	GD	Ullerich, F.-H. and M. Schottke (2006). Karyotypes, constitutive heterochromatin, and genomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae). Genome 49: 584-597.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Macrosiphum	rosae		Aphid	0.52	0.52		FD	EP	V	Finston, T.L., P.D.N. Hebert, and R.B. Foottit (1995). Genome size variation in aphids. Insect Biochemistry and Molecular Biology 25: 189-196.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Delphacidae	Laodelphax	striatellus		Small brown planthopper	0.52	0.52		FCM	BR	DM	He, K., K. Lin, G. Wang, and F. Li (2016). Genome size of nine insect species determined by flow cytometry and k-mer analysis. Frontiers in Physiology 7: 569.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Bombus	impatiens		Common eastern bumblebee	0.52	0.52		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Melissodes	desponsa		Thistle long-horned bee	0.52	0.52		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Bombycidae	Bombyx	mori		Silkworm moth	0.52	0.52		FD	HE, S	DM, GD, XL	Rasch, E.M. (1974). The DNA content of sperm and hemocyte nuclei of the silkworm, Bombyx mori L. Chromosoma 45: 1-26.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Meloidae	Epicauta	polingi		Blister beetle	0.53	0.53		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Dermaptera	Labiduridae	Labidura	riparia		Tawny earwig	0.53	0.53		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Schizaphis	graminum		Aphid	0.53	0.53		FCM	WB	GD	Thindwa, H.P., G.L. Teetes, and J.S. Johnston (1994). Greenbug DNA content. Southwestern Entomologist 19: 371-378.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Figitidae	Leptopilina	victoriae		Wasp	0.53	0.53		FCM	BR	DM,DV	Gokhman, V.E., J.S. Johnston, C. Small, R. Rajwani, S.J. Hanrahan, and S. Govind (2011). Genomic and karyotypic variation in Drosophila parasitoids (Hymenoptera, Cynipoidea, Figitidae). Comparative Cytogenetics 5: 211-221.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Bombycidae	Bombyx	mori		Silkworm moth	0.53	0.53		BCA	WB	NS	Gage, L.P. (1974). The Bombyx mori genome: analysis by DNA reassociation kinetics. Chromosoma 45: 27-42.	
Arthropoda	Hexapoda	Insecta	Diptera	Glossinidae	Glossina	morsitans	morsitans	Tsetse fly	0.54	0.54		FCM	BR	DV	Aksoy, S., M. Berriman, N. Hall, M. Hattori, W. Hide, and M.J. Lehane (2005). A case for a Glossina genome project. Trends in Parasitology 21: 107-111.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Cerambycidae	Neoclytus	acuminatus		Red-headed ash borer	0.54	0.54		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Diptera	Calliphoridae	Cochliomyia	macellaria		Screwworm fly	0.54	0.54		FCM	BR	DV	Picard, C.J., J.S. Johnston, and A.M. Tarone (2012). Genome sizes of forensically relevant Diptera. Journal of Medical Entomology 49: 192-197.	
Arthropoda	Hexapoda	Insecta	Diptera	Calliphoridae	Phormia	regina		Black blow fly	0.54	0.54		FCM	BR	DV	Picard, C.J., J.S. Johnston, and A.M. Tarone (2012). Genome sizes of forensically relevant Diptera. Journal of Medical Entomology 49: 192-197.	
Arthropoda	Hexapoda	Insecta	Diptera	Culicidae	Culex	pipiens		Mosquito	0.54	0.54		FD	S	GD	Rao, P.N. and K.S. Rai (1990). Genome evolution in the mosquitoes and other closely related members of superfamily Culicoidea. Hereditas 113: 139-144.	
Arthropoda	Hexapoda	Insecta	Diptera	Culicidae	Culex	pipiens		Mosquito	0.54	0.54		BCA	WB	NS	Black, W.C. and K.S. Rai (1988). Genome evolution in mosquitoes: intraspecific and interspecific variation in repetitive DNA amounts and organization. Genetical Research 51: 185-196.	
Arthropoda	Hexapoda	Insecta	Diptera	Culicidae	Culex	quinquefasciatus		Mosquito	0.54	0.54	6.00	FD	S	GD	Rao, P.N. and K.S. Rai (1990). Genome evolution in the mosquitoes and other closely related members of superfamily Culicoidea. Hereditas 113: 139-144.	
Arthropoda	Hexapoda	Insecta	Diptera	Syrphidae	Episyrphus	balteatus		Marmalade hoverfly	0.54	0.54		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Reduviidae	Triatoma	rubrovaria		Kissing bug	0.54	0.54		FD	NS	AC	Panzera, F., R. Perez, Y. Panzera, F. Alvarez, E. Scvortzoff, and R. Salvatella (1995). Karyotype evolution in holocentric chromosomes of three related species of triatomines (Hemiptera-Reduviidae). Chromosome Research 3: 143-150.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Odontomachus	chelifer		Ant	0.54	0.54		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Mutillidae	Sphaeropthalma	pensylvanica		Velvet ant	0.54	0.54		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Sphecidae	Chalybion	californicum		Thread-waisted wasp	0.54	0.54		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Noctuidae	Condica	videns		White-dotted groundling moth	0.54	0.54		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Saturniidae	Antheraea	polyphemus		Polyphemus moth	0.54	0.54		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Odonata	Libellulidae	Celithemis	ornata		Faded pennant dragonfly	0.54	0.54	26.00	FIA	S	DM	Ardila-Garcia, A.M. and T.R. Gregory (2009). An exploration of genome size diversity in dragonflies and damselflies (Insecta: Odonata). Journal of Zoology 278: 163-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Cerambycidae	Coenopoeus	palmeri		Cactus longhorn beetle	0.55	0.55		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Mochlonyx	velutinus		Phantom midge	0.55	0.55		FD	S	GD	Rao, P.N. and K.S. Rai (1990). Genome evolution in the mosquitoes and other closely related members of superfamily Culicoidea. Hereditas 113: 139-144.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Aphelinidae	Eretmocerus	eremicus		Wasp	0.55	0.55		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Cephalotrigona	sp.		Stingless bee	0.55	0.55		FCM	BR	SX	Tavares, M.G., C.R. Carvalho, F.A.F. Soares, and L.A. de Oliveira Campos (2012). Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini). Apidologie 43: 731-736.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Partamona	helleri		Stingless bee	0.55	0.55		FCM	BR	SX	Tavares, M.G., C.R. Carvalho, F.A.F. Soares, and L.A. de Oliveira Campos (2012). Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini). Apidologie 43: 731-736.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Ponera	pennsylvanica		Ant	0.55	0.55		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Vespidae	Polistes	exclamans		Paper wasp	0.55	0.55		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Chaetocnema	chlorophana		Leaf beetle	0.56	0.56	20.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	americana		Leaf beetle	0.56	0.56	24.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Pterocallis	alnifoliae		Aphid	0.56	0.56		FD	EP	V	Finston, T.L., P.D.N. Hebert, and R.B. Foottit (1995). Genome size variation in aphids. Insect Biochemistry and Molecular Biology 25: 189-196.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Schizaphis	graminum		Aphid	0.56	0.56	8.00	FD	EP	V	Finston, T.L., P.D.N. Hebert, and R.B. Foottit (1995). Genome size variation in aphids. Insect Biochemistry and Molecular Biology 25: 189-196.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Encyrtidae	Leptomastix	dactylopii		Wasp	0.56	0.56		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Saturniidae	Actias	luna		Luna moth	0.56	0.56		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Odonata	Libellulidae	Erythemis	simplicicollis		Eastern pondhawk dragonfly	0.56	0.56	26.00	FIA	S	DM	Ardila-Garcia, A.M. and T.R. Gregory (2009). An exploration of genome size diversity in dragonflies and damselflies (Insecta: Odonata). Journal of Zoology 278: 163-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Coccinellidae	Lindorus	lophanthae		Scale destroyer	0.57	0.57		FIA	S	DM	Gregory, T.R., O. Nedved, and S.J. Adamowicz (2003). C-value estimates for 31 species of ladybird beetles (Coleoptera: Coccinellidae). Hereditas 139: 121-127.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Cossyphus	dejeani		Darkling beetle	0.57	0.57		FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Diptera	Calliphoridae	Chrysomya	rufifacies		Blowfly	0.57	0.57	12.00	FD	BR	GD	Ullerich, F.-H. and M. Schottke (2006). Karyotypes, constitutive heterochromatin, and genomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae). Genome 49: 584-597.	
Arthropoda	Hexapoda	Insecta	Diptera	Phoridae	Megaselia	abdita		Humpbacked fly	0.57	0.57		FCM	BR	DV	Picard, C.J., J.S. Johnston, and A.M. Tarone (2012). Genome sizes of forensically relevant Diptera. Journal of Medical Entomology 49: 192-197.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Encyrtidae	Copidosoma	floridanum		Wasp	0.57	0.57		FIA	S	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Dinoponera	australis		Ant	0.57	0.57		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Lasiocampidae	Malacosoma	disstria		Forest tent caterpillar moth	0.57	0.57		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Noctuidae	Noctua	pronuba		Large yellow underwing moth	0.57	0.57		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
Arthropoda	Hexapoda	Insecta	Odonata	Gomphidae	Dromogomphus	spinosus		Black-shouldered spinyleg dragonfly	0.57	0.57	24.00	FIA	S	DM	Ardila-Garcia, A.M. and T.R. Gregory (2009). An exploration of genome size diversity in dragonflies and damselflies (Insecta: Odonata). Journal of Zoology 278: 163-173.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Reduviidae	Rhodnius	colombiensis		Kissing bug	0.58	0.58		FCM	TS	HS	Diaz, S., F. Panzera, N. Jaramillo-O, R. Perez, R. Fernandez, G. Vallejo, A. Saldana, J.E. Calzeda, O. Triana, and A. Gomez-Palacio (2014). Genetic, cytogenetic and morphological trends in the evolution of the Rhodnius (Triatominae: Rhodniini) trans-Andea	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Partamona	rustica		Stingless bee	0.58	0.58		FCM	BR	SX	Tavares, M.G., C.R. Carvalho, F.A.F. Soares, and L.A. de Oliveira Campos (2012). Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini). Apidologie 43: 731-736.	
Arthropoda	Hexapoda	Insecta	Isoptera	Termopsidae	Zootermopsis	nevadensis		Termite	0.58	0.58		FIA	HE	DM	Koshikawa, S., S. Miyazaki, R. Cornette, T. Matsumoto, and T. Miura (2008). Genome size of termites (Insecta, Dictyoptera, Isoptera) and wood roaches (Insecta, Dictyoptera, Cryptocercidae). Naturwissenschaften 95: 859-867.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Sphingidae	Daraspsa	pholus		Azalea sphinx	0.58	0.58		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Sphingidae	Paonias	excaecatus		Blinded sphinx	0.58	0.58		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Ceratina	dupla	dupla	Doubled Ceratina	0.59	0.59		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	lusitanicus		Leaf beetle	0.59	0.59	30.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Gonocephalum	oblitum		Darkling beetle	0.59	0.59	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia	lutaria		Darkling beetle	0.59	0.59		FD	S	TC	Palmer, M., E. Petitpierre, and J. Pons (2003).  Test of the correlation between body size and DNA content in Pimelia (Coleoptera: Tenebrionidae) from the Canary Islands.  European Journal of Entomology 100: 123-129.	
Arthropoda	Hexapoda	Insecta	Diptera	Culicidae	Aedes	cooki		Mosquito	0.59	0.59	6.00	FD	S	GD	Rao, P.N. and K.S. Rai (1987). Inter and intraspecific variation in nuclear DNA content in Aedes mosquitoes. Heredity 59: 253-258.	
Arthropoda	Hexapoda	Insecta	Diptera	Culicidae	Aedes	pseudoscutellaris		Mosquito	0.59	0.59	6.00	FD	S	GD	Rao, P.N. and K.S. Rai (1987). Inter and intraspecific variation in nuclear DNA content in Aedes mosquitoes. Heredity 59: 253-258.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Miridae	Pseudatomoscelis	seriatus		Cotton fleahopper	0.59	0.59		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Reduviidae	Rhodnius	prolixus		Kissing bug	0.59	0.59		FIA	S	DM	T.R. Gregory. Unpublished Data	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Pterophoridae	Unknown	sp.2		Plume moth	0.59	0.59		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
Arthropoda	Hexapoda	Insecta	Odonata	Lestidae	Lestes	inaequalis		Elegant spreadwing damselfly	0.59	0.59		FIA	S	DM	Ardila-Garcia, A.M. and T.R. Gregory (2009). An exploration of genome size diversity in dragonflies and damselflies (Insecta: Odonata). Journal of Zoology 278: 163-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Cyrtonus	majoricensis		Leaf beetle	0.60	0.60	28.00	FD	S	TC	Petitpierre, E. and I. Garnerìa (2003).  A cytogenetic study of the leaf beetle genus Cyrtonus (Coleoptera, Chrysomelidae).  Genetica 119: 193-199.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Ophraella	communa		Leaf beetle	0.60	0.60	34.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Chaitophorus	sp.		Aphid	0.60	0.60		FD	EP	V	Finston, T.L., P.D.N. Hebert, and R.B. Foottit (1995). Genome size variation in aphids. Insect Biochemistry and Molecular Biology 25: 189-196.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Rhopalosiphon	cerasifoliae		Aphid	0.60	0.60	8.00	FD	EP	V	Finston, T.L., P.D.N. Hebert, and R.B. Foottit (1995). Genome size variation in aphids. Insect Biochemistry and Molecular Biology 25: 189-196.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Ponera	pennsylvanica		Ant	0.60	0.60		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Halictidae	Halictus	ligatus		Sweat bee	0.60	0.60		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Noctuidae	Lacinipolia	renigera		Owlet moth	0.60	0.60		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Notodontidae	Heterocampa	bilineata		Prominent moth	0.60	0.60		FIA	S	DM	Gregory, T.R. and P.D.N. Hebert (2003).  Genome size variation in lepidopteran insects.  Canadian Journal of Zoology 81: 1399-1405.	
